,index,sentiment,id,date,query,user_id,text
1704,894537,1,1692332984,Sun May 03 19:46:13 PDT 2009,NO_QUERY,mixedcolors34,"I updated my blog with my top ten favorite John Mayer youtube videos, because I was bored  http://www.mixedcolors.org/"
1705,27096,0,1559038149,Sun Apr 19 10:05:20 PDT 2009,NO_QUERY,kllatouf,@GStuedler I NEED 5 MORE FOLLOWERS IF I WANT TO GET TO 100 
1706,662042,0,2243430843,Fri Jun 19 13:26:25 PDT 2009,NO_QUERY,sandyel,"@Stefter I wish. I was going to walk to Starbucks, but decided to just make some.  mediocre coffee."
1707,595634,0,2218818356,Wed Jun 17 23:12:28 PDT 2009,NO_QUERY,Animadi,@rhea_ann As soon as I realized I had no money I accidently knocked over a vase (it didn't break thank heavens) but it really upset me 
1708,911659,1,1752020317,Sat May 09 20:51:17 PDT 2009,NO_QUERY,un_geek,What about APE and server-side javascript with #mootools ? http://tinyurl.com/odqwgh  (via @paraboul)
1709,644503,0,2236044459,Fri Jun 19 02:42:58 PDT 2009,NO_QUERY,SecretLadyA, a rainy midsummer celebration it seem...
1710,101550,0,1794496510,Thu May 14 05:56:53 PDT 2009,NO_QUERY,ebonifiyah,@mousebudden tried to listen online but 105 has region restrictions &amp; im in japan  will it be jbtv?
1711,540233,0,2199681433,Tue Jun 16 17:51:08 PDT 2009,NO_QUERY,RealSamC,@roystern09 still sold out so once again i miss brekky  Coffee will have to do
1712,1380774,1,2052281401,Sat Jun 06 00:12:45 PDT 2009,NO_QUERY,tslnelson,I want an iPhone. Or a laptop. Maybe both 
1713,761262,0,2297176081,Tue Jun 23 10:07:09 PDT 2009,NO_QUERY,markluna,@WonderMut sorry Luca...if I would have known u could have went to Washington with me for the day! 
1714,13074,0,1553081018,Sat Apr 18 13:19:25 PDT 2009,NO_QUERY,danbjorn,"@monkeystyxx Yeah, @hexdoll just told us the story. Condolences "
1715,1101281,1,1970744384,Sat May 30 05:03:27 PDT 2009,NO_QUERY,fiberlord5,"reckons the HSM musical by Pioneer SHS was really good. Well done to everyone who preformed, it was amazing to watch "
1716,583614,0,2215001153,Wed Jun 17 17:31:59 PDT 2009,NO_QUERY,anyidiot,"@walkercaine LOL I thought the same. First I wondered if it was someone doing a prank, but it was a real guy. I had no camera "
1717,1139743,1,1976962645,Sat May 30 19:42:43 PDT 2009,NO_QUERY,sethclifford,"@thegoodhuman Dude, you got a deal. "
1718,444192,0,2067768908,Sun Jun 07 12:55:41 PDT 2009,NO_QUERY,silverlakebug,too bad headaches don't go away by just tilting your head. 
1719,669892,0,2246399194,Fri Jun 19 17:32:17 PDT 2009,NO_QUERY,schmuttelicious,"@leopercer aww, i'm sry for your dad "
1720,272186,0,1990152717,Mon Jun 01 04:02:34 PDT 2009,NO_QUERY,bengillam,Not looking good for this missing flight 
1721,709319,0,2257579081,Sat Jun 20 14:33:41 PDT 2009,NO_QUERY,amandaxleighxc,"I feel bad for my dogs outside. Its so hot.  But, my Dad won't let me bring them in. "
1722,781277,0,2323374900,Thu Jun 25 00:30:09 PDT 2009,NO_QUERY,Jlfisk,I am at the airport in Maui getting ready to board my flight home. Not very happy right now. 
1723,154405,0,1933168031,Tue May 26 23:10:24 PDT 2009,NO_QUERY,passi66,Still have stiffness from sunday  Maybe i should counter with another workout session.
1724,244664,0,1981826390,Sun May 31 09:58:22 PDT 2009,NO_QUERY,Dee2Emm,hates everyone 
1725,1160089,1,1979398212,Sun May 31 02:52:35 PDT 2009,NO_QUERY,jessicann28,la belle vie: gold flake sake and good times with SF boyfriend 
1726,548033,0,2202250089,Tue Jun 16 21:28:56 PDT 2009,NO_QUERY,aliciamielke,Is ready for bed but rosies playing hide and seek and I can't find her 
1727,661163,0,2243026054,Fri Jun 19 12:55:58 PDT 2009,NO_QUERY,pdt1984,And here comes the massive crash that comes at the end of a largely enjoyable week... FOOM. Time to crawl under a rock once i'm home 
1728,224790,0,1977493123,Sat May 30 21:05:08 PDT 2009,NO_QUERY,ursalaura,I'm at a bar in Portsmouth on a saturday night. Please kill me now 
1729,273482,0,1990408339,Mon Jun 01 04:47:26 PDT 2009,NO_QUERY,SWMaina,@teroz Yes. It's pretty sad. 
1730,182953,0,1967303567,Fri May 29 19:20:05 PDT 2009,NO_QUERY,jennifer_renae,i dont hv ur # anymore  @arithemac
1731,1484833,1,2067742584,Sun Jun 07 12:52:51 PDT 2009,NO_QUERY,nscrwriter,Did @KylePetty just say he drives down the freeway with his knee while tweeting? 
1732,1593005,1,2191848166,Tue Jun 16 06:04:40 PDT 2009,NO_QUERY,Luc71,Heard strange news this morning. At the NL / Belgium border some chocolates have asked for assylum ... Argentinia is also involved ... 
1733,891869,1,1690979787,Sun May 03 16:49:11 PDT 2009,NO_QUERY,kaeb,@danasutton  thanks. I'll have to take some new ones this summer. maybe i'll do some fam ones for yall ( if i can ever get yall together)
1734,1337443,1,2017640851,Wed Jun 03 08:43:11 PDT 2009,NO_QUERY,bianca_maria,@emilybennnett HUNNIEEEE! thank you sooooo sooooo much! YOU are AWESOME  ily xxx
1735,1101747,1,1970786010,Sat May 30 05:12:18 PDT 2009,NO_QUERY,rehabc,@Shadez see? @textualoffender Samir is smart! He a YAYman for precisely this reason!! 
1736,787971,0,2325026345,Thu Jun 25 04:36:06 PDT 2009,NO_QUERY,NAomIENAomIE,@Nat78 I Haven't been able to watch SYTYCD I don't have cable  *sniif* was it really good?
1737,968084,1,1827831286,Sun May 17 11:32:17 PDT 2009,NO_QUERY,SelinaAlice,Omg Im shattard. Lauras was beast but 
1738,427123,0,2063676764,Sun Jun 07 03:38:11 PDT 2009,NO_QUERY,AdventureTeam,@amcunningham that is a bummer sayin' its so new 
1739,1296339,1,2004047768,Tue Jun 02 07:34:53 PDT 2009,NO_QUERY,Jenniferjade_,"Ohhh, interestinggg. The N.A.K.E.D acronym, I shall try to remember. "
1740,850644,1,1565505120,Mon Apr 20 06:55:04 PDT 2009,NO_QUERY,slimsayz,"Oh yea, P.S.- Happy 4/20!!!! "
1741,925210,1,1755249815,Sun May 10 08:39:08 PDT 2009,NO_QUERY,EdwardMasen,@AccidentMagnet Yes It has been a while *sighs and hands her the gift* I got you something you'll love *smiles* (A new camera. That works 
1742,457888,0,2071726186,Sun Jun 07 19:50:01 PDT 2009,NO_QUERY,camilajo,"@officialnjonas http://twitpic.com/6uohm - seems like afun day wish to b miley  easy i know that u r just vfriends , of course nick i ..."
1743,682509,0,2250029931,Fri Jun 19 23:32:28 PDT 2009,NO_QUERY,bottomkicker,wish i was hanging out with u guys instead of sleeping though 
1744,1038116,1,1956629862,Thu May 28 22:18:28 PDT 2009,NO_QUERY,zuxana,@ricdominy You can afford to fall off the wagon now and again.  We all need a &quot;reward&quot; for being good 
1745,642980,0,2235644401,Fri Jun 19 01:43:06 PDT 2009,NO_QUERY,vesula,@Tamm Sorry to hear it hon  *hugs*
1746,1575777,1,2189441927,Tue Jun 16 00:02:23 PDT 2009,NO_QUERY,gabeezy,@gsundayy can you draw me something? 
1747,108065,0,1824157905,Sun May 17 00:15:22 PDT 2009,NO_QUERY,forensicmama,@Aloemilk Apparently they were really cracking down at the time that I screwed up. *sigh* 
1748,1295401,1,2003713362,Tue Jun 02 07:01:21 PDT 2009,NO_QUERY,sconexgirly1991,@fwmj haha yea. Makes me look uneducated. But idc thats why I plan on marrying rich  No education needed
1749,1108013,1,1971664692,Sat May 30 07:37:17 PDT 2009,NO_QUERY,jaydefoster,i really want an oreo cheesecake that i had the other day 
1750,652582,0,2238278735,Fri Jun 19 07:04:03 PDT 2009,NO_QUERY,Arbrie,@illmaticStill nope. 
1751,197252,0,1970963679,Sat May 30 05:48:18 PDT 2009,NO_QUERY,Georgiieee,Headache 
1752,1404491,1,2055041399,Sat Jun 06 08:35:09 PDT 2009,NO_QUERY,melvin3590,Cant wait to see my holly and patsy tonight!!!!  
1753,185424,0,1968022705,Fri May 29 20:37:19 PDT 2009,NO_QUERY,jilliekay,@Tiffzeroseven the dress looks really good on her! I miss them 
1754,145178,0,1882150408,Fri May 22 06:19:54 PDT 2009,NO_QUERY,amy_wright,"Right, this is it! I'm off to double check that I've packed everything before going for my bus! Will miss you guys  x"
1755,1040432,1,1956951484,Thu May 28 23:06:42 PDT 2009,NO_QUERY,jessicatobin,@rienne19 me too! Are we losers or what? They leave for a few days and we fall apart 
1756,839839,1,1559547788,Sun Apr 19 11:25:43 PDT 2009,NO_QUERY,kerri_louise,@Liverpool_FC ahahaahaha; that made me laugh tbh 
1757,658474,0,2241538859,Fri Jun 19 11:04:26 PDT 2009,NO_QUERY,jenmac24,@bendotorg  mine still hasn't been shipped 
1758,780330,0,2323148558,Thu Jun 25 00:00:43 PDT 2009,NO_QUERY,niamhscullionb,ayla's away to san anton 
1759,1557774,1,2185669765,Mon Jun 15 17:43:48 PDT 2009,NO_QUERY,amazing_stephy,@willie_day26 u seem pretty bored there. Lol 
1760,1352427,1,2046363194,Fri Jun 05 12:04:19 PDT 2009,NO_QUERY,lowway,TEN DAYS. i love the veronicas 
1761,56450,0,1685404124,Sun May 03 00:14:39 PDT 2009,NO_QUERY,samanthaang,says wow! too bad I didn't marry this guy!  http://tinyurl.com/dl26wd
1762,451884,0,2069881931,Sun Jun 07 16:42:04 PDT 2009,NO_QUERY,goatkeeper7,"@Angelfan Praying for you to warm up too!!!  It wasn't bad tempwise here today, but if you are cold today-it must be headed my way!!  "
1763,260242,0,1985625059,Sun May 31 17:27:54 PDT 2009,NO_QUERY,fcollape928,@Chozenfate 1045 on myspace I read it wrong it's said 745 pacific 
1764,811571,1,1470099569,Tue Apr 07 08:20:45 PDT 2009,NO_QUERY,Erriinn,"@MatildaGretchen aww good stuff ,sleep always helps  . We ended up in Common for ï¿½1 a drink and free entry lol"
1765,1158737,1,1979288740,Sun May 31 02:24:33 PDT 2009,NO_QUERY,tinydaisy,@bryanboy just in case you didn't get my reply comment. I ordered Danny's tee shirt on the 3rd of May 
1766,1122091,1,1974269532,Sat May 30 12:47:02 PDT 2009,NO_QUERY,KlausMouse,Putting all of the Oaty O's back into the box... and pulling them back out. One by one 
1767,904684,1,1694904132,Mon May 04 04:33:09 PDT 2009,NO_QUERY,sectorprivate,"Cougar Privacy Threatened as Surveillance Increases  http://bit.ly/ayViO - sorry, couldn't help myself with this one "
1768,695349,0,2253230366,Sat Jun 20 07:48:55 PDT 2009,NO_QUERY,shiningcher,@JACKIEJEWEL morning Jax the best friend you know what I'm talking about is here killing me  wyd?
1769,1595864,1,2192516279,Tue Jun 16 07:09:12 PDT 2009,NO_QUERY,tiger_lily_8,"Rain? Wtf? Still stoked on my red phone, though! "
1770,1300082,1,2006484395,Tue Jun 02 11:14:09 PDT 2009,NO_QUERY,Kat3384,Just got out of the shower  Feel refreshed!
1771,1163483,1,1979681119,Sun May 31 04:04:25 PDT 2009,NO_QUERY,sellygee,"@MayaBrooks i think your amazing  you have a really good voice and you could go far with it! yeah i have been, i didn't want to leave Joey"
1772,1342038,1,2032505350,Thu Jun 04 11:21:16 PDT 2009,NO_QUERY,tnydncr41,http://twitpic.com/6m2uh - cant wait to see the boys in the fall 
1773,1044500,1,1957447173,Fri May 29 00:31:46 PDT 2009,NO_QUERY,SnehaVP,"@AlexisMarie23 Good night!  sleep well, hope no one wake you up! "
1774,122318,0,1833688014,Mon May 18 00:06:42 PDT 2009,NO_QUERY,Bookwhisperer37,http://twitpic.com/5ezol - This is my sad water bottle. Riding the train while his friend has run off to the airport and left him behind. 
1775,325728,0,2007636614,Tue Jun 02 12:55:55 PDT 2009,NO_QUERY,charmaineadrina,@ilianaarroyo stop feeling sick so you can come eat with me. 
1776,374878,0,2051333886,Fri Jun 05 21:41:38 PDT 2009,NO_QUERY,wangsanata,Is sooooo cold   wahhhhh
1777,752971,0,2286725575,Mon Jun 22 16:50:24 PDT 2009,NO_QUERY,bexxxxxxxxxx,not happy! 
1778,838760,1,1559192530,Sun Apr 19 10:30:19 PDT 2009,NO_QUERY,danibabb,"@Twittin_Freak hehe Thanks for the kind compliment  Not this past wknd, was SO tired!! Appreciate your kindness "
1779,894451,1,1692295266,Sun May 03 19:41:20 PDT 2009,NO_QUERY,KarissaFoley,check out the comment  http://i42.tinypic.com/f4mm2u.jpg
1780,1083336,1,1968837479,Fri May 29 22:20:24 PDT 2009,NO_QUERY,Jer2878,It's Friday nite &amp; da plan iz to juss stay home &amp; chillax..BUT..dat Friday feelin iz still happenin 
1781,162059,0,1957462323,Fri May 29 00:34:38 PDT 2009,NO_QUERY,zymandthebean,@AmalSyazwani i shorry bebeh  it okeh ada one more chance.
1782,925125,1,1755218348,Sun May 10 08:34:11 PDT 2009,NO_QUERY,val_er,Mothers Day! I love you Mami 
1783,1134226,1,1976302951,Sat May 30 17:02:02 PDT 2009,NO_QUERY,LindsayAlright,Playing Mansfield National with my luvs Brandon and Justin... 
1784,1336684,1,2017359271,Wed Jun 03 08:15:47 PDT 2009,NO_QUERY,bocage,@grahamfarrar mmmm glad they arrived without the delivery person taking a bite!! 
1785,817636,1,1551842941,Sat Apr 18 10:06:56 PDT 2009,NO_QUERY,LagPuc,I like tea! Then tonight... Pinky out... Going to the symphony for Beethoven: violin concerto with my daughter 
1786,612228,0,2224880901,Thu Jun 18 10:02:46 PDT 2009,NO_QUERY,ohbiscuits,im gonna miss the script playing in london TONIGHT!  &lt;/3 (U) :'(
1787,1381328,1,2052342200,Sat Jun 06 00:24:37 PDT 2009,NO_QUERY,ashleynishiyama,went to the outrigger canoe club today..such a nice beach day 
1788,1055558,1,1962265935,Fri May 29 10:46:50 PDT 2009,NO_QUERY,alomoris,Going to sleep early today to wake up early tomorrow........ Good Night Twitter 
1789,682207,0,2249936870,Fri Jun 19 23:20:01 PDT 2009,NO_QUERY,dreamboatqueen1,BUT please don't let Hardwicke direct it. 
1790,796239,0,2327674167,Thu Jun 25 08:38:42 PDT 2009,NO_QUERY,Melissaaaahhhhh,At the doctors ... My heart has been hurting so much lately 
1791,262943,0,1986364121,Sun May 31 18:44:03 PDT 2009,NO_QUERY,_nursekat,not looking forward to my pm shift 
1792,1259195,1,1998066046,Mon Jun 01 17:56:10 PDT 2009,NO_QUERY,ktjbpa2006,@Rob_Hoffman can you tweet a pic of the certificate i gave you? just to make my day ? please? i said please. 
1793,1144404,1,1977610523,Sat May 30 21:19:22 PDT 2009,NO_QUERY,ThomasGidlow,"If the Penguins play like that against Detroit, expect a 4-game series. GO RED WINGS!!! "
1794,663948,0,2244309874,Fri Jun 19 14:34:43 PDT 2009,NO_QUERY,procphil,"@SueRK  Nah, but don't let on -hehe!  What you doing w/end? - would you believe dress shopping tomorrow (her for York races) "
1795,903661,1,1694665904,Mon May 04 03:37:59 PDT 2009,NO_QUERY,zampeachie,i finished all my work! 
1796,1057973,1,1962819914,Fri May 29 11:43:48 PDT 2009,NO_QUERY,janatabuzo,Uploading more pics 
1797,707577,0,2257039860,Sat Jun 20 13:41:59 PDT 2009,NO_QUERY,shartlesville,"@PerryBelcher Oh, no way!  I hope you bought the insurance on it.  "
1798,469179,0,2176157118,Mon Jun 15 03:04:39 PDT 2009,NO_QUERY,QueenBxoxo,"@xbllygbsnii a new job lol :$. mmhm &gt; &lt; i could, but doubt they'd have it either.  dont like the look of the new blackberrys "
1799,438923,0,2066302111,Sun Jun 07 10:15:43 PDT 2009,NO_QUERY,georgiadarcie,@Dukeicon our BBQ is now flooded 
1800,1354267,1,2047020399,Fri Jun 05 13:02:02 PDT 2009,NO_QUERY,oliviajoyy,why are you mad?   i miss you too baby 
1801,169228,0,1962463660,Fri May 29 11:05:08 PDT 2009,NO_QUERY,mizz_dhania,"Finally home! Tp tetep, kurang 3BT buat shooting kamis nih! Huaaaa, stress gila! Syapa lg ya? "
1802,860878,1,1676510666,Fri May 01 22:15:49 PDT 2009,NO_QUERY,trishagail,I looooove it when people are total CR33P3RS and stalk me 
1803,1296607,1,2004189614,Tue Jun 02 07:48:45 PDT 2009,NO_QUERY,KareBareBby,Nine thirty-latest I've slept ALL summer. Maybe its christinas magic touch 
1804,786616,0,2324701993,Thu Jun 25 03:50:04 PDT 2009,NO_QUERY,Abibi,My schedule keeps on bugging me! Grr. I hate it when my schedule gets interrupted. 
1805,1510137,1,2174909072,Sun Jun 14 23:36:18 PDT 2009,NO_QUERY,Celyssa,Wat I love about winter- I get to wear my very comfy ugg boots 
1806,240047,0,1980749035,Sun May 31 07:34:29 PDT 2009,NO_QUERY,mellisalamay,i feel really blehhhh! 
1807,1311605,1,2013497957,Tue Jun 02 22:49:25 PDT 2009,NO_QUERY,kaiter17,"@MR.ANGEL , mamats po sa add.  http://plurk.com/p/y1of8"
1808,486380,0,2181515949,Mon Jun 15 11:56:03 PDT 2009,NO_QUERY,ruebluestar192,my throat hurts so bad right now 
1809,435723,0,2065490798,Sun Jun 07 08:42:16 PDT 2009,NO_QUERY,loriruedi,@ChellePaperie I wish.  My HP CM1015 can't handle texture.  One more added expense for off-site printing 
1810,430151,0,2064271432,Sun Jun 07 05:46:58 PDT 2009,NO_QUERY,Trishique_,damn all the peoples of the u s of the a is sleeping 
1811,1515127,1,2175564274,Mon Jun 15 01:20:44 PDT 2009,NO_QUERY,etafish,"Oh, looks like it's fixed in TwitterFox 1.8.1 which just came through when I restarted Firefox "
1812,980857,1,1834060770,Mon May 18 01:28:45 PDT 2009,NO_QUERY,lianacordes,Gonna go. Stuf 2 do.I &lt;3 my background.Wut do you guys reckon bout purple chucks-ok?cya guys/twitterers. LUV @mileycyrus &amp; @Jonasbrothers 
1813,451391,0,2069750073,Sun Jun 07 16:27:29 PDT 2009,NO_QUERY,KyleJonas_,I lower IQ's when I talk to people. 
1814,1478552,1,2066501009,Sun Jun 07 10:38:21 PDT 2009,NO_QUERY,ktml,"@liquidx oh sorry, i forgot to return your Oyster card, I will give it to @pineapplebun "
1815,1116932,1,1973330432,Sat May 30 10:56:30 PDT 2009,NO_QUERY,MrCrunchiebar,The new man in our life. Hunktacular in the extreme  http://twitpic.com/69r21
1816,695978,0,2253398274,Sat Jun 20 08:06:12 PDT 2009,NO_QUERY,TaylorLori,Celebrating papa's Day because we both work tomorrow! It's supposed to rain ALL day 
1817,1075460,1,1967192476,Fri May 29 19:08:14 PDT 2009,NO_QUERY,prizerebelscape,@rampage198 http://bit.ly/MWX6x   you will love this video 
1818,942349,1,1794583256,Thu May 14 06:08:03 PDT 2009,NO_QUERY,akane_takamura,"Going home from Zamboanguita!  Today's it's &quot;disperas&quot;! LOL. The food was sooo good! ^^,"
1819,1547907,1,2182889085,Mon Jun 15 13:46:07 PDT 2009,NO_QUERY,Carla_15,@stephahuerta What are you eating? 
1820,1320736,1,2014620558,Wed Jun 03 02:08:02 PDT 2009,NO_QUERY,paulrjmellors,i'm testing - http://www.paulmellors.net/laconica/index.php feel free to test 
1821,1010818,1,1881039419,Fri May 22 03:23:24 PDT 2009,NO_QUERY,winniemzembe,@TylerKayy im from Queensland xx 
1822,1458195,1,2063645514,Sun Jun 07 03:30:34 PDT 2009,NO_QUERY,Maga88,Wishing you all a radiant and smooth day 
1823,51846,0,1679154843,Sat May 02 08:40:06 PDT 2009,NO_QUERY,designto, looks like my son's birthday baseball game is going to be rained out. Sad face.
1824,201862,0,1971989073,Sat May 30 08:19:37 PDT 2009,NO_QUERY,Buddenbloom,@timmys poor lonely shuffle 
1825,720088,0,2260791246,Sat Jun 20 19:46:43 PDT 2009,NO_QUERY,TheNightWriterz,@taylormarek thanks... too bad you couldn't be here  next time!
1826,53974,0,1680846857,Sat May 02 12:37:58 PDT 2009,NO_QUERY,Kaykespangie71,"Rain rain go away, come to WA on another day "
1827,222069,0,1976949900,Sat May 30 19:40:19 PDT 2009,NO_QUERY,cindylouwho38,Augh sinuses 
1828,1528047,1,2177298904,Mon Jun 15 05:51:08 PDT 2009,NO_QUERY,britbonsai,"@MoKusa Thanks! Will have to figure out future design of tree, then will definitely let u know. And way before Noelanders show "
1829,10917,0,1551113334,Sat Apr 18 08:11:04 PDT 2009,NO_QUERY,PamelaMartin,@sparklymegz  I don't like that. Take Care...
1830,717317,0,2259962984,Sat Jun 20 18:26:57 PDT 2009,NO_QUERY,ellehtehshiz,is longing for her home 
1831,1261329,1,1998594282,Mon Jun 01 18:48:34 PDT 2009,NO_QUERY,GTPeach,@JalenJade oooh thunder for you! lucky - i know you love the stuff. 
1832,1225154,1,1990644333,Mon Jun 01 05:24:10 PDT 2009,NO_QUERY,natebutler,@IsaacHayes3 this week bro. i should be ready wed  u ready 4 this Smash!!
1833,174204,0,1964382829,Fri May 29 14:08:56 PDT 2009,NO_QUERY,elizamanson,"even though it's only 7am on Saturday morning, it feels like the weekend is already over. btw I'm awake because I had a bad dream.. "
1834,1448239,1,2062711075,Sun Jun 07 00:03:27 PDT 2009,NO_QUERY,JennGin,"@D4n4L4ur3n call me, if you get home early enough, please...  "
1835,364036,0,2048030677,Fri Jun 05 14:33:17 PDT 2009,NO_QUERY,girlofwinter,"Watching Grease; my ultimate favorite musical.  I desperately want to play Sandy one day, for real "
1836,695607,0,2253297777,Sat Jun 20 07:56:01 PDT 2009,NO_QUERY,EJeterNY22,@LindsayLT awww no I take it back. I miss you  I wish you were here.
1837,764700,0,2299021159,Tue Jun 23 12:24:10 PDT 2009,NO_QUERY,kprude,i really want to go golfing!! and i need my hip to stop being broken 
1838,564389,0,2206186240,Wed Jun 17 06:08:44 PDT 2009,NO_QUERY,captpete34,workin my long day today in plymouth  and things are uneasy at work now thank to the economy
1839,1323499,1,2014908785,Wed Jun 03 03:05:05 PDT 2009,NO_QUERY,Broooooke_,"@SecondChanceUK will deffo check them out, thanx  xx"
1840,835443,1,1558212933,Sun Apr 19 07:39:15 PDT 2009,NO_QUERY,GrowWear,@vbright Rest well. 
1841,20999,0,1557190720,Sun Apr 19 02:33:01 PDT 2009,NO_QUERY,edbangma,Bwurk... need to work on a presentation although the beautiful weather today 
1842,991090,1,1835070589,Mon May 18 05:03:22 PDT 2009,NO_QUERY,severa_psa,@willdonovan Let us know what you think 
1843,131762,0,1835602649,Mon May 18 06:21:33 PDT 2009,NO_QUERY,terrellflynn,last full week of school. Everyone's out but me 
1844,1375644,1,2051626385,Fri Jun 05 22:26:12 PDT 2009,NO_QUERY,oliviagreen80s,Is this the best new FPS at the moment in terms of pure fun factor? *Help Aliens!* from _Marjupi Games_? 
1845,903127,1,1694552544,Mon May 04 03:08:27 PDT 2009,NO_QUERY,ErikaMaB,GOODNIGHT MAGIC AND PRETTY WORLD 
1846,176985,0,1965496863,Fri May 29 16:01:29 PDT 2009,NO_QUERY,itsbr00ke,I can't find my camera 
1847,1372038,1,2051221259,Fri Jun 05 21:11:30 PDT 2009,NO_QUERY,Ninepinkbears,@CourtiLeigh I like Jacob 
1848,1131193,1,1975817878,Sat May 30 15:58:10 PDT 2009,NO_QUERY,stNERD,Secret Valentine - We the Kings 
1849,1237143,1,1992974812,Mon Jun 01 09:37:38 PDT 2009,NO_QUERY,alokm,"@PhilGo20 No, not at the moment. Our work is mostly in embedded systems in C and assembler. Python is a personal hobby though "
1850,1021090,1,1882504516,Fri May 22 06:59:41 PDT 2009,NO_QUERY,Ana617,dancing with josh  lol
1851,176198,0,1965269149,Fri May 29 15:37:20 PDT 2009,NO_QUERY,robdiwa,@SarahKMetz wish you were sluttin it up w me  waaaaaaaaahhhh!!!
1852,1249369,1,1996065415,Mon Jun 01 14:28:52 PDT 2009,NO_QUERY,cjfdlno,@StarshineAngel .. I handed in both 3 and 4/5 on Friday 
1853,119787,0,1831145512,Sun May 17 18:18:12 PDT 2009,NO_QUERY,sbarksdale2,@AvenueSwank lmao!!! U better not!!! I heart them   they're in this season....I swear!!!!
1854,1363834,1,2049596142,Fri Jun 05 17:09:27 PDT 2009,NO_QUERY,ali_chi,"just returned from Leeds Met. fine art show, deffinitely a cast range of work, painting in particular was excellent "
1855,1381562,1,2052376939,Sat Jun 06 00:31:34 PDT 2009,NO_QUERY,maryxalicexhale,"I promise all the people that are new to following me that I will talk to you guys tomorrow.Thanks,in advance.&amp;don't be shy,talk to me! "
1856,1530453,1,2177802469,Mon Jun 15 06:43:37 PDT 2009,NO_QUERY,BlueyedCass85,"@eltardo Well, he wasn't ALWAYS open minded. But as I've gotten older he's become cooler "
1857,1540560,1,2180499140,Mon Jun 15 10:33:14 PDT 2009,NO_QUERY,EmEmEmma,"Has to come off the mac, bloody storm above us and mums worried. D; going out to play football in the rain instead  muhahah"
1858,1427088,1,2059332291,Sat Jun 06 16:43:08 PDT 2009,NO_QUERY,clareezy,THE HANGOVER. do it bitches 
1859,916277,1,1753274982,Sun May 10 00:52:12 PDT 2009,NO_QUERY,leilah,"Happy Mother's Day to all the mums out there, old &amp; new. "
1860,867628,1,1677809709,Sat May 02 04:06:28 PDT 2009,NO_QUERY,mohdafiq7,@magieabangsaufi I'll definitely be watching the one with CAMELIA on it. 
1861,521875,0,2192553996,Tue Jun 16 07:12:29 PDT 2009,NO_QUERY,jonny3020,"Damn everytime I see a movie with bernie mac in it I just go into this state of depression, why did he had to go "
1862,738594,0,2265513652,Sun Jun 21 06:44:57 PDT 2009,NO_QUERY,brittni87,@ValWeir and ummmm picking up the love of your life from the airport...how dare you leave that 1 specific little thing out!  tear!
1863,1576588,1,2189563109,Tue Jun 16 00:20:02 PDT 2009,NO_QUERY,buzuk,Tomorrow's 17th. I'm wondering how many &quot;I've got new #iPhone OS 3.0&quot; twitts will be. 
1864,397855,0,2056739197,Sat Jun 06 11:42:11 PDT 2009,NO_QUERY,quantumelody,@Kitsuneellie That's probably the antibiotic giving you special side effects. Sucky. 
1865,904904,1,1694953655,Mon May 04 04:43:25 PDT 2009,NO_QUERY,sergeantsex,"Jamie @ Sean Cody, up for some angry sex?: Jamie @ Sean Cody, I wouldn't piss this one off  Hey there Guys, Do.. http://tinyurl.com/ddyyd6"
1866,389111,0,2054382770,Sat Jun 06 07:13:50 PDT 2009,NO_QUERY,gabriela__a,nothing to do! 
1867,1474889,1,2065816615,Sun Jun 07 09:20:52 PDT 2009,NO_QUERY,basimoes,"@mileycyrus Miley, when you come to Brazil? "
1868,407348,0,2059150796,Sat Jun 06 16:20:57 PDT 2009,NO_QUERY,UneBelleFemme,@LampshadeJungle I'm sorry to hear that  Thinking of trying other options? lol..dogs are kids too (they're easier to raise) lol i have 2
1869,941928,1,1794429202,Thu May 14 05:47:39 PDT 2009,NO_QUERY,SuperGirlStaci,Working today. 
1870,550460,0,2202914216,Tue Jun 16 22:39:19 PDT 2009,NO_QUERY,Wbbigdave,"waiting for new firmware, looks like ill have to now until after work! oh well "
1871,819560,1,1553431294,Sat Apr 18 14:14:57 PDT 2009,NO_QUERY,Gleb55,@Borat on what irc server aer those channels?? maybe i can join hehe 
1872,1597962,1,2193055802,Tue Jun 16 07:56:11 PDT 2009,NO_QUERY,3dsketchbook,@asphaltOnline  haha cool man. I like the stu tap dance too   So where is that massive room you shoot reference in?
1873,620935,0,2228589128,Thu Jun 18 14:37:53 PDT 2009,NO_QUERY,jenwithpinktoes,"@Sparkle1980 note even grey  never mind, what did I do with Jew Boy's number?"
1874,1111039,1,1972161544,Sat May 30 08:41:11 PDT 2009,NO_QUERY,kacycaminero,http://twitpic.com/69f07 - court looked so pretty  and that was only one of her dresses ahaha
1875,465488,0,2175363014,Mon Jun 15 00:46:44 PDT 2009,NO_QUERY,ShineyBryony,@Mollzsnowflake Oh no MarshMollo! I don't want you to leave me! lol 
1876,201761,0,1971966645,Sat May 30 08:16:44 PDT 2009,NO_QUERY,xrudyx,@ericxenvy I totes EYL. You deff had a better night last night... I didn't even get twirly  what a F41L. Whomp whomp....
1877,516056,0,2190978600,Tue Jun 16 04:13:36 PDT 2009,NO_QUERY,_umlulu_,@Tashaq3 Oreo was adopted by another family 
